CTSL,HDR_XT,DVALTIME,XA32S19,YA32S19,ZA32S19,XVELS15,YVELS15,ZVELS15,LAT,LONG,TRKQ,TRRKQ,MUTRK,LR,TT,STN,CGTN,ID,CATE,CSOURCE,RPRTCTSL,RPRTPU,RSOURCE,TRKST,CEPN,CECUID,ONAME,SNAME,M1,M2,M3,M4,Altitude,Size,,
1307,64113.175,64113.002,43.192507,-15.132708,4.159172,-0.09094,0.01834,0.00055,36.517781,-74.664201,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8917.756388,0,WGSLLA,PETARC
1307,64114.201,64113.986,43.102413,-15.116276,4.157393,-0.09085,0.0181,0.00018,36.518065,-74.666034,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8911.832161,0,WGSLLA,PETARC
1307,64115.252,64114.97,43.011995,-15.097828,4.156193,-0.09085,0.01819,-0.00003,36.518382,-74.667874,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8907.045169,0,WGSLLA,PETARC
1307,64115.618,64114.97,43.011995,-15.097828,4.156193,-0.09085,0.01819,-0.00003,36.518382,-74.667804,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8907.045169,0,WGSLLA,PETARC
1307,64116.04,64115.954,42.923992,-15.074305,4.152626,-0.09042,0.01913,-0.00061,36.518782,-74.669593,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8897.544784,0,WGSLLA,PETARC
1307,64117.789,64116.938,42.834501,-15.055321,4.150686,-0.09033,0.01913,-0.00082,36.519068,-74.671384,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8891.305663,0,WGSLLA,PETARC
1307,64118.862,64117.923,42.744593,-15.03561,4.145319,-0.09033,0.01926,-0.00159,36.519405,-74.673242,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8878.201425,0,WGSLLA,PETARC
1307,64119.891,64118.907,42.656515,-15.012468,4.138762,-0.09003,0.01996,-0.00241,36.519839,-74.674972,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8862.737281,0,WGSLLA,PETARC
1307,64121.046,64119.892,42.564777,-14.993887,4.136532,-0.09036,0.01981,-0.00241,36.520158,-74.676798,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8855.881317,0,WGSLLA,PETARC
1307,64121.788,64120.876,42.474806,-14.975374,4.136444,-0.09036,0.01965,-0.00204,36.520436,-74.67863,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8853.357526,0,WGSLLA,PETARC
1307,64122.266,64121.86,42.385292,-14.957874,4.13287,-0.09027,0.01935,-0.00229,36.520737,-74.680421,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8843.886924,0,WGSLLA,PETARC
1307,64123.168,64122.844,42.29442,-14.940231,4.13261,-0.09042,0.01913,-0.00198,36.521041,-74.682271,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8841.014445,0,WGSLLA,PETARC
1307,64123.931,64123.829,42.204988,-14.91877,4.132149,-0.0903,0.01956,-0.00174,36.521407,-74.68406,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8837.746936,0,WGSLLA,PETARC
1307,64124.989,64124.813,42.114965,-14.898623,4.131811,-0.0903,0.01971,-0.00153,36.521792,-74.685891,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8834.727252,0,WGSLLA,PETARC
1307,64126.051,64125.797,42.025225,-14.876001,4.129187,-0.09027,0.02026,-0.00171,36.522177,-74.687686,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8827.126458,0,WGSLLA,PETARC
1307,64127.1,64126.782,41.936077,-14.853474,4.126507,-0.09012,0.02069,-0.00186,36.522561,-74.689459,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8819.433582,0,WGSLLA,PETARC
1307,64127.128,64126.782,41.936077,-14.853474,4.126507,-0.09012,0.02069,-0.00186,36.522561,-74.689459,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8819.433582,0,WGSLLA,PETARC
1307,64128.604,64127.768,41.846733,-14.829628,4.11828,-0.09003,0.02127,-0.00293,36.522926,-74.691215,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8800.636506,0,WGSLLA,PETARC
1307,64128.939,64128.752,41.756189,-14.806564,4.113346,-0.09015,0.02161,-0.00327,36.523318,-74.693056,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8788.407768,0,WGSLLA,PETARC
1307,64130.812,64130.72,41.569256,-14.770109,4.105297,-0.09128,0.02066,-0.00348,36.523985,-74.696829,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8767.546023,0,WGSLLA,PETARC
1307,64131.335,64130.72,41.569256,-14.770109,4.105297,-0.09128,0.02066,-0.00348,36.523945,-74.696789,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8767.546024,0,WGSLLA,PETARC
1307,64131.852,64131.705,41.476252,-14.747965,4.103033,-0.09158,0.02094,-0.0033,36.524322,-74.698681,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8760.621428,0,WGSLLA,PETARC
1307,64132.925,64132.688,41.385855,-14.721838,4.099497,-0.09146,0.02185,-0.00333,36.524765,-74.700519,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8751.186283,0,WGSLLA,PETARC
1307,64133.973,64133.675,41.295994,-14.689932,4.102596,-0.09122,0.02359,-0.00226,36.525304,-74.702287,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8754.989031,0,WGSLLA,PETARC
1307,64134.742,64134.656,41.20948,-14.655815,4.110735,-0.09052,0.02542,-0.00052,36.525918,-74.704046,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8768.936477,0,WGSLLA,PETARC
1307,64135.812,64135.642,41.125786,-14.61805,4.121206,-0.08939,0.02756,0.00131,36.526552,-74.705679,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8787.588219,0,WGSLLA,PETARC
1307,64136.882,64136.63,41.044422,-14.575939,4.138586,-0.08795,0.03018,0.00415,36.527218,-74.707335,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8820.080033,0,WGSLLA,PETARC
1307,64137.161,64136.63,41.044422,-14.575939,4.138586,-0.08795,0.03018,0.00415,36.527218,-74.707335,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8820.080033,0,WGSLLA,PETARC
1307,64137.922,64137.61,40.966925,-14.530045,4.154867,-0.08627,0.03293,0.0062,36.527986,-74.708911,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8850.437878,0,WGSLLA,PETARC
1307,64138.724,64138.594,40.894094,-14.479055,4.173723,-0.08408,0.03604,0.00833,36.528837,-74.710331,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8886.016738,0,WGSLLA,PETARC
1307,64139.789,64139.581,40.824747,-14.427416,4.196796,-0.0816,0.03873,0.0108,36.529698,-74.711712,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8930.109482,0,WGSLLA,PETARC
1307,64140.862,64140.563,40.762985,-14.367748,4.221956,-0.07834,0.04236,0.01324,36.530691,-74.712967,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,8978.490772,0,WGSLLA,PETARC
1307,64141.651,64141.548,40.704449,-14.307365,4.249174,-0.07504,0.0455,0.01563,36.531695,-74.714116,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9031.061237,0,WGSLLA,PETARC
1307,64142.706,64142.537,40.652092,-14.242498,4.276499,-0.07123,0.0488,0.01761,36.532812,-74.715178,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9083.956749,0,WGSLLA,PETARC
1307,64143.738,64143.538,40.60433,-14.174356,4.298883,-0.06717,0.05197,0.01837,36.533942,-74.716116,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9127.055071,0,WGSLLA,PETARC
1307,64144.794,64144.523,40.562042,-14.104361,4.327688,-0.06299,0.05511,0.02017,36.535102,-74.716943,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9183.110404,0,WGSLLA,PETARC
1307,64146.589,64145.509,40.527203,-14.033091,4.352272,-0.05823,0.05795,0.02094,36.536281,-74.717616,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9230.890624,0,WGSLLA,PETARC
1307,64146.638,64146.49,40.500418,-13.955566,4.37598,-0.05292,0.06143,0.02145,36.537562,-74.718154,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9277.059015,0,WGSLLA,PETARC
1307,64147.536,64146.49,40.500418,-13.955566,4.37598,-0.05292,0.06143,0.02145,36.537522,-74.718115,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9277.059016,0,WGSLLA,PETARC
1307,64147.711,64147.475,40.477482,-13.87958,4.401264,-0.04782,0.06403,0.02213,36.538778,-74.718575,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9326.484436,0,WGSLLA,PETARC
1307,64148.774,64148.463,40.462286,-13.799868,4.422331,-0.04227,0.06677,0.022,36.540093,-74.718816,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9367.6297,0,WGSLLA,PETARC
1307,64149.576,64149.443,40.451401,-13.721113,4.444464,-0.03717,0.06888,0.02206,36.541392,-74.719029,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9411.017888,0,WGSLLA,PETARC
1307,64150.646,64150.428,40.449434,-13.634516,4.463703,-0.03143,0.07187,0.02167,36.542819,-74.719059,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9448.76702,0,WGSLLA,PETARC
1307,64151.736,64151.411,40.450726,-13.554173,4.481575,-0.02609,0.07339,0.02112,36.544142,-74.719023,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9483.910765,0,WGSLLA,PETARC
1307,64152.506,64152.396,40.457615,-13.475136,4.498346,-0.02069,0.07446,0.02048,36.545443,-74.718802,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9516.996014,0,WGSLLA,PETARC
1307,64153.547,64153.382,40.469952,-13.394875,4.511164,-0.01529,0.07553,0.01932,36.546803,-74.718509,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9542.296156,0,WGSLLA,PETARC
1307,64154.604,64154.365,40.489174,-13.313881,4.517336,-0.00961,0.0766,0.01727,36.548134,-74.718134,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9554.462912,0,WGSLLA,PETARC
1307,64155.693,64155.353,40.512823,-13.236414,4.523441,-0.00415,0.07687,0.01553,36.549406,-74.71755,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9566.629056,0,WGSLLA,PETARC
1307,64156.497,64156.333,40.541687,-13.159527,4.526222,0.00131,0.07709,0.01355,36.550667,-74.716948,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9572.276773,0,WGSLLA,PETARC
1307,64157.535,64157.319,40.577339,-13.08321,4.524265,0.00696,0.07712,0.01111,36.551918,-74.716167,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9568.614888,0,WGSLLA,PETARC
1307,64158.58,64158.304,40.617743,-13.009844,4.518917,0.01251,0.07672,0.00851,36.553119,-74.715329,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9558.308032,0,WGSLLA,PETARC
1307,64159.608,64159.29,40.662874,-12.938534,4.5138,0.01791,0.07605,0.00638,36.554246,-74.714365,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9548.59239,0,WGSLLA,PETARC
1307,64160.374,64160.271,40.713997,-12.867298,4.509668,0.02347,0.0755,0.00473,36.555411,-74.713278,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9540.990767,0,WGSLLA,PETARC
1307,64161.463,64161.257,40.769613,-12.796255,4.502729,0.02884,0.07498,0.00287,36.556571,-74.7121,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9527.886166,0,WGSLLA,PETARC
1307,64163.489,64163.225,40.89481,-12.66316,4.492836,0.03912,0.07288,0.00061,36.558743,-74.70952,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9510.052378,0,WGSLLA,PETARC
1307,64164.302,64164.209,40.963182,-12.607983,4.491129,0.04431,0.0701,0.00024,36.559682,-74.708075,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9507.838771,0,WGSLLA,PETARC
1307,64165.316,64165.194,41.037018,-12.549921,4.487165,0.04956,0.06827,-0.00046,36.560626,-74.706527,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9501.223374,0,WGSLLA,PETARC
1307,64166.335,64166.178,41.116388,-12.495197,4.481976,0.05487,0.06619,-0.00125,36.561515,-74.704897,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9492.317321,0,WGSLLA,PETARC
1307,64167.358,64167.164,41.197842,-12.445524,4.473951,0.05963,0.06357,-0.00238,36.56232,-74.703195,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9477.830243,0,WGSLLA,PETARC
1307,64168.415,64168.148,41.282761,-12.398355,4.464771,0.06421,0.061,-0.00351,36.563084,-74.701412,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9461.138212,0,WGSLLA,PETARC
1307,64169.228,64169.131,41.368561,-12.357391,4.458401,0.06821,0.05783,-0.004,36.563745,-74.699623,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9450.136052,0,WGSLLA,PETARC
1307,64170.242,64170.115,41.458399,-12.314234,4.451904,0.0722,0.05554,-0.00443,36.564442,-74.697751,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9438.96533,0,WGSLLA,PETARC
1307,64171.479,64171.1,41.550741,-12.275396,4.445421,0.07596,0.05289,-0.00476,36.565028,-74.695789,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9427.918265,0,WGSLLA,PETARC
1307,64172.673,64172.084,41.643091,-12.243618,4.441256,0.07907,0.0495,-0.0047,36.565537,-74.693898,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9421.562429,0,WGSLLA,PETARC
1307,64173.155,64173.069,41.738819,-12.212997,4.439066,0.08224,0.04645,-0.0043,36.566027,-74.691939,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9419.250514,0,WGSLLA,PETARC
1307,64174.206,64174.056,41.83741,-12.18614,4.436676,0.08551,0.04309,-0.004,36.566454,-74.689922,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9416.639273,0,WGSLLA,PETARC
1307,64175.268,64175.04,41.936493,-12.165604,4.435024,0.08832,0.03922,-0.0036,36.566778,-74.687867,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9415.565864,0,WGSLLA,PETARC
1307,64176.305,64176.021,42.03701,-12.145571,4.434244,0.09097,0.03595,-0.00311,36.567132,-74.685782,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9416.280166,0,WGSLLA,PETARC
1307,64177.068,64177.008,42.138222,-12.131584,4.435715,0.09317,0.03217,-0.00232,36.567348,-74.683715,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9421.561006,0,WGSLLA,PETARC
1307,64178.139,64177.989,42.241388,-12.121403,4.43446,0.09543,0.02838,-0.00217,36.5675,-74.681578,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9421.469959,0,WGSLLA,PETARC
1307,64179.188,64178.977,42.346325,-12.116014,4.432417,0.0975,0.02441,-0.00217,36.567573,-74.679396,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9419.885433,0,WGSLLA,PETARC
1307,64180.235,64179.962,42.451895,-12.112593,4.429955,0.09937,0.02078,-0.0022,36.567614,-74.677211,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9417.498355,0,WGSLLA,PETARC
1307,64181.017,64180.944,42.558249,-12.112242,4.423716,0.1011,0.01721,-0.0029,36.567603,-74.675009,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9407.604713,0,WGSLLA,PETARC
1307,64182.265,64181.928,42.666449,-12.111158,4.422573,0.10281,0.0144,-0.00262,36.567565,-74.672802,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9407.948681,0,WGSLLA,PETARC
1307,64183.963,64183.963,42.666449,-12.111158,4.422573,0.10281,0.0144,-0.00262,36.567565,-74.672772,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9407.948681,0,WGSLLA,PETARC
1307,64184.03,64183.896,42.876879,-12.133577,4.423,0.10428,0.00699,-0.00183,36.567165,-74.668483,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9414.107061,0,WGSLLA,PETARC
1307,64185.112,64184.882,42.986444,-12.14502,4.421104,0.10565,0.00375,-0.00183,36.56696,-74.66621,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9413.085784,0,WGSLLA,PETARC
1307,64186.175,64185.865,43.094732,-12.165384,4.41972,0.1066,-0.00049,-0.00177,36.566608,-74.663974,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9413.126215,0,WGSLLA,PETARC
1307,64186.959,64186.853,43.204741,-12.186537,4.419426,0.1076,-0.00412,-0.00153,36.566244,-74.661734,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9415.401469,0,WGSLLA,PETARC
1307,64187.966,64186.853,43.204741,-12.186537,4.419426,0.1076,-0.00412,-0.00153,36.566244,-74.661734,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9415.401469,0,WGSLLA,PETARC
1307,64188.014,64187.833,43.313465,-12.210089,4.422647,0.10834,-0.00757,-0.0007,36.56584,-74.659521,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9424.698309,0,WGSLLA,PETARC
1307,64189.072,64188.818,43.42144,-12.242952,4.422724,0.10873,-0.01205,-0.00058,36.565323,-74.657264,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9427.761609,0,WGSLLA,PETARC
1307,64190.08,64189.813,43.53042,-12.276634,4.422285,0.10907,-0.01584,-0.00058,36.564752,-74.655077,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9429.831085,0,WGSLLA,PETARC
1307,64191.018,64190.807,43.639071,-12.316631,4.420052,0.10928,-0.02008,-0.00085,36.564077,-74.652928,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9428.35677,0,WGSLLA,PETARC
1307,64191.925,64191.791,43.746702,-12.356564,4.417316,0.10947,-0.02365,-0.00119,36.563433,-74.650709,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9425.858234,0,WGSLLA,PETARC
1307,64193.151,64192.775,43.85289,-12.400177,4.415207,0.10938,-0.02722,-0.00134,36.562699,-74.648521,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9424.611156,0,WGSLLA,PETARC
1307,64194.011,64193.763,43.959917,-12.444866,4.41468,0.10938,-0.03036,-0.00122,36.561947,-74.646346,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9426.564141,0,WGSLLA,PETARC
1307,64195.295,64193.763,43.959917,-12.444866,4.41468,0.10938,-0.03036,-0.00122,36.561917,-74.646276,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9426.564143,0,WGSLLA,PETARC
1307,64195.59,64193.763,43.959917,-12.444866,4.41468,0.10938,-0.03036,-0.00122,36.561917,-74.646276,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9426.564143,0,WGSLLA,PETARC
1307,64195.641,64193.763,43.959917,-12.444866,4.41468,0.10938,-0.03036,-0.00122,36.561917,-74.646276,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9426.564143,0,WGSLLA,PETARC
1307,64195.825,64195.73,44.170923,-12.540567,4.414665,0.10907,-0.03561,-0.00089,36.56031,-74.64199,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9432.539564,0,WGSLLA,PETARC
1307,64196.845,64196.714,44.276546,-12.5924,4.415991,0.10898,-0.03857,-0.00052,36.55944,-74.639846,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9438.237411,0,WGSLLA,PETARC
1307,64197.935,64197.698,44.383383,-12.638105,4.415564,0.10907,-0.04004,-0.00052,36.558632,-74.637676,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9440.423802,0,WGSLLA,PETARC
1307,64199.502,64197.698,44.383383,-12.638105,4.415564,0.10907,-0.04004,-0.00052,36.558632,-74.637616,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9440.423802,0,WGSLLA,PETARC
1307,64199.881,64199.666,44.595922,-12.735741,4.426886,0.10907,-0.04279,0.00128,36.556993,-74.633302,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9469.186214,0,WGSLLA,PETARC
1307,64200.949,64200.65,44.702435,-12.786564,4.432522,0.1091,-0.04443,0.00211,36.55618,-74.631111,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9483.550104,0,WGSLLA,PETARC
1307,64201.932,64201.636,44.807791,-12.840042,4.438946,0.10889,-0.04623,0.0029,36.555284,-74.628934,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9499.487746,0,WGSLLA,PETARC
1307,64202.756,64202.619,44.913418,-12.891607,4.443806,0.10883,-0.04736,0.00327,36.554419,-74.626791,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9512.29844,0,WGSLLA,PETARC
1307,64203.719,64203.606,45.019609,-12.942062,4.450665,0.1088,-0.04803,0.00394,36.553572,-74.624606,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9529.120944,0,WGSLLA,PETARC
1307,64204.779,64204.588,45.121389,-13.004261,4.459734,0.10806,-0.05087,0.00491,36.552533,-74.622515,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9550.344799,0,WGSLLA,PETARC
1307,64205.767,64205.574,45.230049,-13.051199,4.464718,0.10861,-0.05026,0.00491,36.551744,-74.620339,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9563.471013,0,WGSLLA,PETARC
1307,64206.832,64206.559,45.340115,-13.096046,4.467697,0.10938,-0.04941,0.00458,36.550989,-74.618044,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9572.616331,0,WGSLLA,PETARC
1307,64208.629,64208.525,45.557756,-13.189796,4.472559,0.11002,-0.04892,0.004,36.549412,-74.613625,9,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9588.70522,0,WGSLLA,PETARC
1307,64209.705,64209.51,45.667986,-13.235268,4.475313,0.11053,-0.04843,0.00378,36.548606,-74.611387,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9597.433801,0,WGSLLA,PETARC
1307,64210.725,64210.495,45.776728,-13.288046,4.478722,0.11066,-0.04938,0.00375,36.547721,-74.609181,10,0,0,0,0,2071,1505,3,1,6,1,10,0,1,0,0,CAP 1,Unit A,70,6110,3501,5,9607.497186,0,WGSLLA,PETARC
